,car_id,date,customer_name,gender,annual_income,dealer_name,company,model,engine,transmission,color,price,dealer_zip_code,body_style,phone,dealer_region
144,C_CND_000145,2022-01-12,Joel,Female,849500,Rabun Used Car Sales,Acura,Rl,Overhead Camshaft,Manual,Pale White,26500,85257-3102,Suv,7583887,Scottsdale
145,C_CND_000146,2022-01-12,John,Male,13500,Race Car Help,Ford,Taurus,Overhead Camshaft,Manual,Black,69000,78758-7841,Suv,8687698,Austin
146,C_CND_000147,2022-01-12,Jonah,Female,1071500,Ryder Truck Rental And Leasing,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14150,06457-3834,Sedan,7808972,Middletown
147,C_CND_000148,2022-01-12,Annabelle,Male,1740000,Progressive Shippers Cooperative Association No,Saab,5-Sep,Overhead Camshaft,Manual,Pale White,28000,53546-9427,Hatchback,6099473,Janesville
148,C_CND_000149,2022-01-12,Aria,Male,13500,Rabun Used Car Sales,Honda,Civic,Overhead Camshaft,Manual,Black,43000,85257-3102,Hatchback,8406767,Scottsdale
149,C_CND_000150,2022-01-12,Ariana,Male,1700000,Race Car Help,Bmw,528I,Overhead Camshaft,Manual,Pale White,25000,78758-7841,Suv,7946702,Austin
150,C_CND_000151,2022-01-12,Arianna,Male,1100000,Ryder Truck Rental And Leasing,Oldsmobile,Silhouette,Doubleã Overhead Camshaft,Auto,Pale White,12000,06457-3834,Sedan,6420448,Middletown
151,C_CND_000152,2022-01-12,Ariel,Male,13500,Saab-Belle Dodge,Lexus,Ls400,Doubleã Overhead Camshaft,Auto,Black,39000,60504-7114,Sedan,7232005,Aurora
152,C_CND_000153,2022-01-12,Arielle,Male,2155000,Scrivener Performance Engineering,Cadillac,Eldorado,Doubleã Overhead Camshaft,Auto,Black,60500,38701-8047,Passenger,7622532,Greenville
153,C_CND_000154,2022-01-12,Louane,Male,13500,Iceberg Rentals,Volkswagen,Jetta,Doubleã Overhead Camshaft,Auto,Pale White,16000,53546-9427,Passenger,7398647,Janesville
154,C_CND_000155,2022-01-12,Nina,Male,13500,Mckinney Dodge Chrysler Jeep,Pontiac,Bonneville,Doubleã Overhead Camshaft,Auto,Pale White,19000,85257-3102,Hatchback,7387235,Scottsdale
155,C_CND_000156,2022-01-12,Laurine,Male,661000,Motor Vehicle Branch Office,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,44000,78758-7841,Hatchback,8931658,Austin
156,C_CND_000157,2022-01-12,Noah,Female,13500,Nebo Chevrolet,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,71000,06457-3834,Passenger,7887874,Middletown
157,C_CND_000158,2022-01-12,Arthur,Male,13500,New Castle Ford Lincoln Mercury,Ford,Mustang,Overhead Camshaft,Manual,Pale White,25000,60504-7114,Hatchback,8238020,Aurora
158,C_CND_000159,2022-01-12,Romain,Male,2750000,Pars Auto Sales,Mitsubishi,Diamante,Doubleã Overhead Camshaft,Auto,Black,18000,38701-8047,Hatchback,6735346,Greenville
159,C_CND_000160,2022-01-12,Vivienne,Male,13500,Race Car Help,Ford,Expedition,Overhead Camshaft,Manual,Pale White,22000,78758-7841,Suv,6859342,Middletown
160,C_CND_000161,2022-01-12,Gurdeniz,Male,13500,Diehl Motor Co Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000,06457-3834,Hardtop,7891679,Middletown
161,C_CND_000162,2022-01-12,Anais,Female,13500,Gartner Buick Hyundai Saab,Ford,Focus,Overhead Camshaft,Manual,Black,49000,38701-8047,Hardtop,8493769,Greenville
162,C_CND_000163,2022-01-12,Yael,Male,950000,Scrivener Performance Engineering,Volkswagen,Jetta,Doubleã Overhead Camshaft,Auto,Pale White,19000,38701-8047,Passenger,8239781,Pasco
163,C_CND_000164,2022-01-12,Yasmine,Female,715000,Star Enterprises Inc,Bmw,528I,Overhead Camshaft,Manual,Black,21000,99301-3882,Suv,6539980,Janesville
164,C_CND_000165,2022-01-12,Matheo,Female,13500,Rabun Used Car Sales,Subaru,Forester,Doubleã Overhead Camshaft,Auto,Black,22000,85257-3102,Hardtop,6815074,Scottsdale
165,C_CND_000166,2022-01-13,Jaslene,Female,847000,Classic Chevy,Plymouth,Breeze,Overhead Camshaft,Manual,Pale White,16000,85257-3102,Suv,8431840,Scottsdale
166,C_CND_000167,2022-01-13,Jasmin,Female,13500,Clay Johnson Auto Sales,Volkswagen,Beetle,Doubleã Overhead Camshaft,Auto,Pale White,45000,78758-7841,Suv,8808261,Austin
167,C_CND_000168,2022-01-13,Jasmine,Male,1176500,Diehl Motor Co Inc,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11650,06457-3834,Sedan,8193979,Middletown
168,C_CND_000169,2022-01-13,Jayda,Male,955000,Enterprise Rent A Car,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,26000,60504-7114,Sedan,6422078,Aurora
169,C_CND_000170,2022-01-13,Jonathan,Male,800000,Saab-Belle Dodge,Saturn,Sw,Overhead Camshaft,Manual,Black,36000,60504-7114,Passenger,7960177,Aurora
170,C_CND_000171,2022-01-13,Jordan,Male,13500,Scrivener Performance Engineering,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,82000,38701-8047,Passenger,6642461,Greenville
171,C_CND_000172,2022-01-13,Joseph,Female,13500,Star Enterprises Inc,Chevrolet,Camaro,Doubleã Overhead Camshaft,Auto,Pale White,24000,99301-3882,Sedan,7781272,Pasco
172,C_CND_000173,2022-01-13,Allison,Male,626800,Nebo Chevrolet,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,11800,06457-3834,Hardtop,6438030,Austin
173,C_CND_000174,2022-01-13,Ashley,Male,2115000,Star Enterprises Inc,Toyota,Rav4,Doubleã Overhead Camshaft,Auto,Pale White,27500,99301-3882,Hatchback,7063414,Pasco
174,C_CND_000175,2022-01-13,Aubree,Male,2810000,Suburban Ford,Mercury,Villager,Doubleã Overhead Camshaft,Auto,Pale White,36000,53546-9427,Passenger,7033838,Janesville
175,C_CND_000176,2022-01-13,Aubrey,Male,13500,Tri-State Mack Inc,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,85257-3102,Passenger,8626515,Scottsdale
176,C_CND_000177,2022-01-13,Autumn,Male,13500,U-Haul Co,Mercedes-B,Slk,Overhead Camshaft,Manual,Pale White,17000,78758-7841,Passenger,8692179,Austin
177,C_CND_000178,2022-01-13,Victor,Male,1589000,Pitre Buick-Pontiac-Gmc Of Scottsdale,Volkswagen,Jetta,Doubleã Overhead Camshaft,Auto,Pale White,16900,99301-3882,Passenger,8280131,Pasco
178,C_CND_000179,2022-01-13,Ludivine,Male,1385000,Progressive Shippers Cooperative Association No,Buick,Regal,Doubleã Overhead Camshaft,Auto,Pale White,46500,53546-9427,Passenger,6775570,Janesville
179,C_CND_000180,2022-01-13,Anais,Male,2000000,Rabun Used Car Sales,Mercedes-B,C-Class,Doubleã Overhead Camshaft,Auto,Black,14000,85257-3102,Hatchback,8957521,Scottsdale
180,C_CND_000181,2022-01-13,Luckas,Male,951000,Race Car Help,Toyota,Sienna,Overhead Camshaft,Manual,Black,16000,78758-7841,Passenger,6492064,Austin
181,C_CND_000182,2022-01-13,Victor,Male,1390000,Race Car Help,Volvo,S70,Overhead Camshaft,Manual,Black,22000,78758-7841,Hardtop,6729766,Austin
182,C_CND_000183,2022-01-13,Yitty,Male,2320000,U-Haul Co,Nissan,Altima,Doubleã Overhead Camshaft,Auto,Pale White,20000,78758-7841,Hatchback,8827586,Middletown
183,C_CND_000184,2022-01-13,Yocheved,Female,2752000,Progressive Shippers Cooperative Association No,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14200,53546-9427,Suv,8378577,Aurora
184,C_CND_000185,2022-01-13,Zissy,Male,655000,Rabun Used Car Sales,Saturn,Ls,Doubleã Overhead Camshaft,Auto,Pale White,51000,85257-3102,Sedan,6300537,Greenville
185,C_CND_000186,2022-01-17,Jayla,Male,890000,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,19000,38701-8047,Hatchback,7658357,Greenville
186,C_CND_000187,2022-01-17,Jaylah,Male,1330000,Hatfield Volkswagen,Lexus,Gs400,Doubleã Overhead Camshaft,Auto,Pale White,31000,99301-3882,Hatchback,7154079,Pasco
187,C_CND_000188,2022-01-17,Jayleen,Male,13500,Iceberg Rentals,Porsche,Carrera Cabrio,Doubleã Overhead Camshaft,Auto,Pale White,32000,53546-9427,Passenger,7160297,Janesville
188,C_CND_000189,2022-01-17,Jaylene,Male,900000,Mckinney Dodge Chrysler Jeep,Dodge,Ram Van,Doubleã Overhead Camshaft,Auto,Pale White,31000,85257-3102,Hatchback,8063218,Scottsdale
189,C_CND_000190,2022-01-17,Judah,Male,570000,Tri-State Mack Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,85257-3102,Sedan,8641482,Scottsdale
190,C_CND_000191,2022-01-17,Jude,Male,715000,U-Haul Co,Audi,A6,Overhead Camshaft,Manual,Black,25000,78758-7841,Suv,6554530,Austin
191,C_CND_000192,2022-01-17,Julian,Female,630000,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,Doubleã Overhead Camshaft,Auto,Pale White,46000,53546-9427,Sedan,6440545,Janesville
192,C_CND_000193,2022-01-17,Justin,Female,700500,Rabun Used Car Sales,Mercedes-B,S-Class,Doubleã Overhead Camshaft,Auto,Black,39500,85257-3102,Suv,7293423,Scottsdale
193,C_CND_000194,2022-01-17,Ava,Male,2130000,Buddy Storbeck'S Diesel Service Inc,Mitsubishi,3000Gt,Doubleã Overhead Camshaft,Auto,Black,39000,06457-3834,Sedan,6687979,Middletown
194,C_CND_000195,2022-01-17,Avery,Male,13500,C & M Motors Inc,Bmw,528I,Doubleã Overhead Camshaft,Auto,Black,31000,60504-7114,Suv,8525846,Aurora
195,C_CND_000196,2022-01-17,Bella,Male,2950000,Capitol Kia,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,38701-8047,Hatchback,6436923,Greenville
196,C_CND_000197,2022-01-17,Blessing,Male,2150000,Chrysler Of Tri-Cities,Chrysler,300M,Doubleã Overhead Camshaft,Auto,Pale White,22000,99301-3882,Suv,7273916,Pasco
197,C_CND_000198,2022-01-17,Angele,Female,1700000,Ryder Truck Rental And Leasing,Ford,Mustang,Overhead Camshaft,Manual,Black,22000,06457-3834,Hatchback,8283096,Middletown
198,C_CND_000199,2022-01-17,Mathis,Male,13500,Saab-Belle Dodge,Dodge,Viper,Doubleã Overhead Camshaft,Auto,Pale White,41000,60504-7114,Suv,6784925,Aurora
199,C_CND_000200,2022-01-17,Evann,Male,1540000,Scrivener Performance Engineering,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,21000,38701-8047,Passenger,7826082,Greenville
200,C_CND_000201,2022-01-17,Gael,Male,1300000,Star Enterprises Inc,Mercedes-B,Slk,Overhead Camshaft,Manual,Black,26000,99301-3882,Passenger,6471180,Pasco
201,C_CND_000202,2022-01-17,Zoe,Male,960000,Race Car Help,Mercedes-B,E-Class,Doubleã Overhead Camshaft,Auto,Pale White,31000,78758-7841,Sedan,8928940,Pasco
202,C_CND_000203,2022-01-17,Zoey,Male,13500,Ryder Truck Rental And Leasing,Pontiac,Grand Am,Doubleã Overhead Camshaft,Auto,Pale White,19000,06457-3834,Suv,7428074,Janesville
203,C_CND_000204,2022-01-17,Aarav,Male,1810000,Saab-Belle Dodge,Saturn,Lw,Overhead Camshaft,Manual,Pale White,13000,60504-7114,Hatchback,8948624,Scottsdale
204,C_CND_000205,2022-01-17,Mathis,Male,1130000,Ryder Truck Rental And Leasing,Saturn,Sc,Doubleã Overhead Camshaft,Auto,Black,33000,06457-3834,Hardtop,7941618,Middletown
205,C_CND_000206,2022-01-19,Jaylin,Male,1090000,Motor Vehicle Branch Office,Mercury,Sable,Overhead Camshaft,Manual,Pale White,61000,78758-7841,Sedan,7356041,Austin
206,C_CND_000207,2022-01-19,Jaylyn,Male,500000,Nebo Chevrolet,Toyota,Land Cruiser,Doubleã Overhead Camshaft,Auto,Black,21000,06457-3834,Suv,8854864,Middletown
207,C_CND_000208,2022-01-19,Kacper,Female,1700000,Race Car Help,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,16000,78758-7841,Sedan,6668924,Austin
208,C_CND_000209,2022-01-19,Kai,Male,860000,Ryder Truck Rental And Leasing,Oldsmobile,Bravada,Doubleã Overhead Camshaft,Auto,Pale White,15000,06457-3834,Hatchback,7296907,Middletown
209,C_CND_000210,2022-01-19,Brianna,Male,13500,Chrysler Plymouth,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27000,53546-9427,Hatchback,7555872,Janesville
210,C_CND_000211,2022-01-19,Brielle,Male,2035000,Classic Chevy,Volkswagen,Passat,Doubleã Overhead Camshaft,Auto,Pale White,13500,85257-3102,Hatchback,6327935,Scottsdale
211,C_CND_000212,2022-01-19,Hugo,Male,1372500,Suburban Ford,Nissan,Xterra,Doubleã Overhead Camshaft,Auto,Black,9250,53546-9427,Passenger,6171876,Janesville
212,C_CND_000213,2022-01-19,Kassandra,Male,1800000,Tri-State Mack Inc,Ford,Mustang,Doubleã Overhead Camshaft,Auto,Pale White,31000,85257-3102,Hatchback,8997806,Scottsdale
213,C_CND_000214,2022-01-19,Abdul,Male,1250000,Star Enterprises Inc,Volkswagen,Passat,Doubleã Overhead Camshaft,Auto,Pale White,32000,99301-3882,Hatchback,7104776,Middletown
214,C_CND_000215,2022-01-19,Abdullah,Male,1175000,Suburban Ford,Volvo,S40,Doubleã Overhead Camshaft,Auto,Pale White,29500,53546-9427,Sedan,8210697,Aurora
215,C_CND_000216,2022-01-21,Jazlyn,Male,1100000,New Castle Ford Lincoln Mercury,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,60504-7114,Passenger,8717945,Aurora
216,C_CND_000217,2022-01-21,Jazmin,Male,1315000,Pars Auto Sales,Nissan,Frontier,Doubleã Overhead Camshaft,Auto,Pale White,18501,38701-8047,Hatchback,6719698,Greenville
217,C_CND_000218,2022-01-21,Jazmine,Female,480000,Pitre Buick-Pontiac-Gmc Of Scottsdale,Acura,Rl,Overhead Camshaft,Manual,Pale White,17001,99301-3882,Suv,8884589,Pasco
218,C_CND_000219,2022-01-21,Jennifer,Female,423500,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,12500,53546-9427,Suv,7091817,Janesville
219,C_CND_000220,2022-01-21,Jessica,Female,13500,Rabun Used Car Sales,Bmw,528I,Overhead Camshaft,Manual,Black,21000,85257-3102,Suv,6053967,Scottsdale
220,C_CND_000221,2022-01-21,Kenneth,Male,13500,Saab-Belle Dodge,Bmw,528I,Doubleã Overhead Camshaft,Auto,Pale White,62000,60504-7114,Suv,7755205,Aurora
221,C_CND_000222,2022-01-21,Kevin,Male,653000,Scrivener Performance Engineering,Ford,Crown Victoria,Doubleã Overhead Camshaft,Auto,Black,11000,38701-8047,Passenger,6075959,Greenville
222,C_CND_000223,2022-01-21,Kieran,Male,13500,Star Enterprises Inc,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,99301-3882,Hatchback,6579013,Pasco
223,C_CND_000224,2022-01-21,Kyle,Male,2862000,Suburban Ford,Honda,Accord,Doubleã Overhead Camshaft,Auto,Pale White,21200,53546-9427,Sedan,6175694,Janesville
224,C_CND_000225,2022-01-21,Landon,Male,2180000,Tri-State Mack Inc,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,85257-3102,Hatchback,7778542,Scottsdale
225,C_CND_000226,2022-01-21,Brooke,Male,13500,Clay Johnson Auto Sales,Cadillac,Eldorado,Doubleã Overhead Camshaft,Auto,Pale White,17000,78758-7841,Passenger,8652954,Austin
226,C_CND_000227,2022-01-21,Brooklyn,Male,1500000,Diehl Motor Co Inc,Lexus,Es300,Doubleã Overhead Camshaft,Auto,Pale White,27000,06457-3834,Hatchback,8165932,Middletown
227,C_CND_000228,2022-01-21,Cali,Male,1190000,Enterprise Rent A Car,Volvo,S40,Overhead Camshaft,Manual,Black,36000,60504-7114,Sedan,8439749,Aurora
228,C_CND_000229,2022-01-21,Chanel,Female,920000,Gartner Buick Hyundai Saab,Lincoln,Navigator,Doubleã Overhead Camshaft,Auto,Black,19000,38701-8047,Sedan,6548543,Greenville
229,C_CND_000230,2022-01-21,Charlotte,Male,320000,Hatfield Volkswagen,Nissan,Frontier,Doubleã Overhead Camshaft,Auto,Pale White,18000,99301-3882,Hatchback,7638367,Pasco
230,C_CND_000231,2022-01-21,Oliver,Male,690000,Chrysler Plymouth,Chevrolet,Prizm,Doubleã Overhead Camshaft,Auto,Pale White,15000,53546-9427,Hardtop,6042502,Janesville
231,C_CND_000232,2022-01-21,Owen,Male,13500,Diehl Motor Co Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000,06457-3834,Hardtop,7856638,Middletown
232,C_CND_000233,2022-01-21,Tomy,Male,905000,Rabun Used Car Sales,Nissan,Sentra,Doubleã Overhead Camshaft,Auto,Black,16000,85257-3102,Passenger,7774440,Scottsdale
233,C_CND_000234,2022-01-21,Timothe,Male,13500,Race Car Help,Ford,Crown Victoria,Doubleã Overhead Camshaft,Auto,Pale White,29000,78758-7841,Passenger,6944597,Austin
234,C_CND_000235,2022-01-21,Leo,Female,1180000,Ryder Truck Rental And Leasing,Pontiac,Bonneville,Doubleã Overhead Camshaft,Auto,Pale White,19000,06457-3834,Hatchback,8669480,Middletown
235,C_CND_000236,2022-01-21,Adam,Male,800000,Tri-State Mack Inc,Mercedes-B,Cl500,Overhead Camshaft,Manual,Black,22000,85257-3102,Suv,6063129,Greenville
236,C_CND_000237,2022-01-21,Aditya,Male,1225000,U-Haul Co,Dodge,Viper,Doubleã Overhead Camshaft,Auto,Pale White,23500,78758-7841,Suv,6972050,Pasco
237,C_CND_000238,2022-01-21,Adrian,Female,1200000,Buddy Storbeck'S Diesel Service Inc,Mitsubishi,Galant,Doubleã Overhead Camshaft,Auto,Pale White,36000,06457-3834,Passenger,8725531,Janesville
238,C_CND_000239,2022-01-21,Ahmed,Male,13500,C & M Motors Inc,Pontiac,Bonneville,Doubleã Overhead Camshaft,Auto,Pale White,19000,60504-7114,Hatchback,7853364,Scottsdale
239,C_CND_000240,2022-01-21,Mathis,Male,1350000,Star Enterprises Inc,Toyota,Tacoma,Doubleã Overhead Camshaft,Auto,Pale White,53000,99301-3882,Hardtop,6090926,Pasco
240,C_CND_000241,2022-01-23,Jimena,Male,426000,Race Car Help,Cadillac,Escalade,Doubleã Overhead Camshaft,Auto,Black,28000,78758-7841,Sedan,6059431,Austin
241,C_CND_000242,2022-01-23,Jocelyn,Male,1447500,Ryder Truck Rental And Leasing,Oldsmobile,Silhouette,Doubleã Overhead Camshaft,Auto,Black,60750,06457-3834,Sedan,7474014,Middletown
242,C_CND_000243,2022-01-23,Alana,Male,770000,Suburban Ford,Chevrolet,Prizm,Doubleã Overhead Camshaft,Auto,Pale White,42000,53546-9427,Hardtop,6410028,Janesville
243,C_CND_000244,2022-01-23,Leo,Male,1610000,Buddy Storbeck'S Diesel Service Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31000,06457-3834,Passenger,6249100,Middletown
244,C_CND_000245,2022-01-23,Chelsea,Female,1540000,Iceberg Rentals,Ford,Contour,Doubleã Overhead Camshaft,Auto,Pale White,62000,53546-9427,Sedan,7798861,Janesville
245,C_CND_000246,2022-01-23,Chloe,Male,1285000,Mckinney Dodge Chrysler Jeep,Mercedes-B,S-Class,Doubleã Overhead Camshaft,Auto,Black,39500,85257-3102,Suv,6712658,Scottsdale
246,C_CND_000247,2022-01-23,Pablo,Male,1400000,Enterprise Rent A Car,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24001,60504-7114,Hardtop,7391292,Aurora
247,C_CND_000248,2022-01-23,Matthieu,Male,1200000,Scrivener Performance Engineering,Mercedes-B,C-Class,Doubleã Overhead Camshaft,Auto,Pale White,15000,38701-8047,Hatchback,7186099,Greenville
248,C_CND_000249,2022-01-23,Aiden,Male,1720000,Chrysler Of Tri-Cities,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,99301-3882,Suv,7445427,Middletown
249,C_CND_000250,2022-01-23,Mary,Female,600000,U-Haul Co,Volkswagen,Golf,Doubleã Overhead Camshaft,Auto,Pale White,35000,78758-7841,Hardtop,6723919,Austin
250,C_CND_000251,2022-01-24,Johanna,Male,457000,Saab-Belle Dodge,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21000,60504-7114,Suv,7019166,Aurora
251,C_CND_000252,2022-01-24,Leon,Male,2450000,C & M Motors Inc,Nissan,Altima,Doubleã Overhead Camshaft,Auto,Pale White,20000,60504-7114,Hatchback,8939266,Aurora
252,C_CND_000253,2022-01-24,Christina,Male,1975000,Motor Vehicle Branch Office,Ford,Ranger,Overhead Camshaft,Manual,Black,18500,78758-7841,Hatchback,6711152,Austin
253,C_CND_000254,2022-01-24,Gwendoline,Female,860000,Star Enterprises Inc,Chevrolet,Corvette,Doubleã Overhead Camshaft,Auto,Pale White,45000,99301-3882,Suv,6628315,Pasco
254,C_CND_000255,2022-01-24,Alex,Male,944000,Classic Chevy,Oldsmobile,Silhouette,Doubleã Overhead Camshaft,Auto,Pale White,12000,85257-3102,Sedan,8350736,Greenville
255,C_CND_000256,2022-01-26,Joselyn,Male,1135000,Scrivener Performance Engineering,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21500,38701-8047,Suv,7134389,Greenville
256,C_CND_000257,2022-01-26,Leonardo,Female,2210000,Capitol Kia,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,38701-8047,Sedan,8387204,Greenville
257,C_CND_000258,2022-01-26,Dakota,Male,316000,Nebo Chevrolet,Chevrolet,Corvette,Doubleã Overhead Camshaft,Auto,Pale White,46000,06457-3834,Suv,8530223,Middletown
258,C_CND_000259,2022-01-26,Malik,Male,1151000,Suburban Ford,Toyota,Corolla,Doubleã Overhead Camshaft,Auto,Pale White,41100,53546-9427,Passenger,7658291,Janesville
259,C_CND_000260,2022-01-26,Alexander,Male,1385000,Clay Johnson Auto Sales,Toyota,Rav4,Overhead Camshaft,Manual,Pale White,22500,78758-7841,Hatchback,7810244,Pasco
260,C_CND_000261,2022-01-27,Julia,Female,700000,Star Enterprises Inc,Mercury,Grand Marquis,Doubleã Overhead Camshaft,Auto,Black,9000,99301-3882,Suv,8364023,Pasco
261,C_CND_000262,2022-01-27,Juliana,Male,1542000,Suburban Ford,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20200,53546-9427,Suv,7546455,Janesville
262,C_CND_000263,2022-01-27,Julianna,Female,962000,Tri-State Mack Inc,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,59000,85257-3102,Sedan,6194175,Scottsdale
263,C_CND_000264,2022-01-27,Juliet,Male,1290000,U-Haul Co,Volvo,S70,Overhead Camshaft,Manual,Black,22000,78758-7841,Suv,7025992,Austin
264,C_CND_000265,2022-01-27,Lev,Male,2250000,Chrysler Of Tri-Cities,Subaru,Outback,Doubleã Overhead Camshaft,Auto,Pale White,57000,99301-3882,Suv,8108037,Pasco
265,C_CND_000266,2022-01-27,Levi,Female,2155000,Chrysler Plymouth,Chevrolet,Corvette,Doubleã Overhead Camshaft,Auto,Pale White,25500,53546-9427,Suv,8672450,Janesville
266,C_CND_000267,2022-01-27,Liam,Male,13500,Classic Chevy,Acura,Rl,Overhead Camshaft,Manual,Black,18000,85257-3102,Suv,7085492,Scottsdale
267,C_CND_000268,2022-01-27,Lipa,Female,13500,Clay Johnson Auto Sales,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,78758-7841,Passenger,8594191,Austin
268,C_CND_000269,2022-01-27,Danielle,Female,807000,New Castle Ford Lincoln Mercury,Toyota,Rav4,Overhead Camshaft,Manual,Pale White,22000,60504-7114,Hatchback,8541398,Aurora
